												
Year	Date Event Began	Time Event Began	Date of Restoration	Time of Restoration	Area Affected	NERC Region	Alert Criteria	Event Type	Demand Loss (MW)	Number Affected		
2013	2013-11-04	9:04	2013-11-04	9:05	Connecicut	NPCC	\N	Physical Attack - Vandalism	\N	\N		
2013	2013-11-05	10:10	2013-11-07	10:10	Indiana	RFC	\N	Physical Attack	\N	\N		
2013	2013-11-12	9:14	2013-11-12	10:30	Eastern Central New Mexico	SPP	\N	Loss of Power from Wholesale Provider; Major Distribution Disruption	\N	\N		
2013	2013-11-16	15:15	2013-11-16	15:16	"Salt Lake County, Utah"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2013	2013-11-20	3:08	2013-11-20	3:09	Salt Lake County Utah	WECC	\N	Physical Attack - Vandalism	\N	\N		
2013	2013-11-24	7:38	2013-11-24	7:39	Salt Lake County Utah	WECC	\N	Physical Attack - Vandalism	\N	\N		
2013	2013-12-04	5:00	2013-12-04	16:17	"Idaho Falls Area Idaho, Utah-Idaho Border Utah"	WECC	\N	Load Shed 100+ MW	150	\N		
2013	2013-12-06	8:47	2013-12-06	8:49	"Saratoga, Utah"	WECC	\N	"Physical Attack - Vandalism, Theft"	\N	\N		
2013	2013-12-10	1:01	2013-12-11	1:01	Arizona	WECC	\N	Suspected Physical Attack	\N	\N		
2013	2013-12-13	11:00	2013-12-27	11:00	Texas	TRE	\N	Fuel Supply Emergencies (Coal)	\N	\N		
2013	2013-12-13	11:00	2013-12-27	11:00	Texas	TE	\N	Fuel Supply Emergencies (Coal)	\N	\N		
2013	2013-12-27	9:43	2013-12-27	12:43	Gilabend Arizona	WECC	\N	Physical Attack	\N	\N		
2013	2013-12-30	11:00	2013-12-30	11:01	Salt Lake County Utah	WECC	\N	Physical Attack	\N	\N		
2013	2013-12-30	11:00	2014-01-01	8:00	North of Roosevelt lake Arizona	WECC	\N	Physical Attack	\N	\N		
2014	2014-01-06	19:50	2014-01-06	20:44	District of Columbia	RFC	\N	Voltage Reduction due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	19:50	2014-01-06	20:44	\N	RFC	\N	Voltage Reduction due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	19:52	2014-01-06	20:45	Delaware	RFC	\N	Voltage Reduction due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	20:45	2014-01-07	21:00	\N	RFC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	19:50	2014-01-06	20:44	Pennsylvania	RFC	\N	Voltage Reduction due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	14:37	2014-01-06	14:38	Utah	RFC	\N	Vandalism	\N	\N		
2014	2014-01-06	22:00	2014-01-06	22:01	Kentucky	RFC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-06	7:01	2014-01-07	9:00	Texas	TRE	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-07	21:00	2014-01-08	9:00	\N	RFC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-07	6:18	2014-01-07	6:19	Pennsylvania	RFC	\N	Severe Weather - Cold	\N	\N		
2014	2014-01-07	7:58	2014-01-07	11:00	North Carolina	SERC	\N	Voltage Reduction; Public Appeal due to Severe Weather - Cold	14435	\N		
2014	2014-01-07	16:15	2014-01-08	13:20	North Carolina	SERC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-07	6:00	2014-01-07	8:30	Northeast Tennessee	SERC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-07	6:00	2014-01-07	8:30	Tennessee	SERC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-07	10:59	2014-01-09	9:00	Illinois	RFC	\N	Fuel Supply Emergency - Natural Gas	\N	\N		
2014	2014-01-07	9:30	2014-01-08	9:30	"Piedmont North Carolina, Piedmont South Carolina"	SERC	\N	Fuel Supply Emergency due to Severe Weather - Cold	\N	\N		
2014	2014-01-08	5:00	2014-01-08	6:30	\N	RFC	\N	Voltage Reduction due to Severe Weather - Cold	576	\N		
2014	2014-01-13	16:44	2014-01-13	16:45	Arizona	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-15	14:32	2014-01-15	14:45	Utah	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-16	12:30	2014-01-16	13:57	Arizona	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-17	12:20	2014-01-17	12:20	Ohio	RFC	\N	Suspected Physical Attack	\N	\N		
2014	2014-01-17	10:30	2014-01-28	9:00	Illinois	RFC	\N	Fuel Supply Emergency - Natural Gas	\N	\N		
2014	2014-01-18	17:39	\N	\N	\N	RFC	\N	Electrical System Islanding	\N	\N		
2014	2014-01-18	9:00	2014-01-18	9:45	Texas	TRE	\N	Public Appeal to Reduce Electricity Usage	\N	\N		
2014	2014-01-21	17:00	\N	\N	New Jersey	RFC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-21	12:14	2014-01-21	12:39	Missouri	SERC	\N	Physical Attack - Vandalism	10	\N		
2014	2014-01-22	13:55	2014-01-22	14:55	Wisconsin	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-22	9:45	2014-01-22	20:19	Ohio	RFC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-22	21:15	2014-01-23	3:08	"Burlington County, New Jersey"	RFC	\N	Suspected Physical Attack	\N	\N		
2014	2014-01-22	0:30	2014-01-22	2:45	Wisconsin	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-23	4:00	2014-01-24	12:00	Tennessee	SERC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-23	21:17	2014-01-24	17:00	"Wynoochee, Washington"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-23	13:04	2014-01-24	9:00	Maryland	RFC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-23	16:00	2014-01-24	12:00	Tennessee	SERC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-24	0:00	2014-04-09	11:53	Wisconsin	RFC	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-01-24	15:30	2014-01-24	17:00	Wisconsin	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-25	10:00	2014-01-25	11:00	"Madison, Wisconsin"	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-26	23:00	\N	\N	New Jersey	RFC	\N	Physical Attack	\N	\N		
2014	2014-01-26	21:00	2014-01-27	11:00	Oregon	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-27	14:20	2014-01-28	21:00	Maryland	RFC	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-01-29	16:00	2014-01-29	16:44	\N	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-01-30	15:00	\N	\N	Arizona	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-02-05	7:00	2014-02-23	7:00	New York	NPCC	\N	Fuel Supply Emergency - Coal	300	\N		
2014	2014-02-06	13:00	2014-02-06	22:00	California	WECC	\N	Fuel Supply Emergency - Natural Gas	4000	\N		
2014	2014-02-06	13:05	2014-02-06	19:15	Northern California	WECC	\N	Fuel Supply Emergency - Natural Gas	160	\N		
2014	2014-02-06	13:58	2014-02-06	20:40	Rio Grande Valley Texas	TRE	\N	Public Appeal to Reduce Electricity Usage	\N	\N		
2014	2014-02-06	14:15	2014-02-06	19:39	California	WECC	\N	Fuel Supply Emergency - Natural Gas	611	\N		
2014	2014-02-06	15:35	2014-02-07	11:30	ERCOT Region Texas	TRE	\N	Public Appeal to Reduce Electricity Usage	\N	\N		
2014	2014-02-07	7:00	2014-03-21	8:00	Niagara County New York	NPCC	\N	Fuel Supply Emergency - Coal	675	\N		
2014	2014-02-07	16:30	2014-02-08	9:00	ERCOT Region Texas	TRE	\N	Public Appeal to Reduce Electricity Usage	\N	\N		
2014	2014-02-07	16:50	2014-02-07	20:30	Texas	TRE	\N	Public Appeal to Reduce Electricity Usage	\N	\N		
2014	2014-02-12	14:15	2014-02-12	14:16	Vermont	NPCC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-02-14	13:00	2014-02-14	15:00	"Portland, Oregon"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-02-18	18:43	2014-02-18	18:44	"Bend, Oregon"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-03-02	19:00	2014-03-04	9:00	ERCOT Region Texas	TRE	\N	Public Appeal due to Severe Weather - Cold	\N	\N		
2014	2014-03-03	17:25	2014-03-03	17:25	New York	NPCC	\N	Suspected Physical Attack	\N	\N		
2014	2014-03-03	1:48	2014-03-03	1:49	"Mid-Columbia River Generation, Washington"	WECC	\N	Fuel Supply Emergency - Hydro	630	\N		
2014	2014-03-04	9:06	2014-03-17	9:06	"Weston, Wisconsin"	MRO	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-03-05	17:06	2014-03-05	17:07	"Salt Lake City, Utah"	WECC	\N	Physical Attack	\N	\N		
2014	2014-03-11	0:00	2014-03-13	0:00	"Boone County, Iowa"	MRO	\N	Suspected Physical Attack	\N	\N		
2014	2014-03-14	12:34	2014-03-14	16:45	"Boone County, Iowa"	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-03-17	17:25	2014-03-18	0:56	"Glendale, Arizona"	WECC	\N	Physical Attack - Sabatoge	\N	\N		
2014	2014-03-20	0:00	2014-03-20	0:01	New York	NPCC	\N	Suspected Cyber Attack	\N	\N		
2014	2014-03-24	11:07	2014-03-24	11:08	"Salt Lake City, Utah"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-03-26	16:00	2014-04-10	12:00	Iowa	MRO	\N	Physical Attack	\N	\N		
2014	2014-03-26	13:37	2014-03-26	14:33	Montana	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-03-31	15:41	2014-03-31	20:08	Puerto Rico	\N	\N	System Wide Voltage Reduction	\N	\N		
2014	2014-04-03	0:00	\N	\N	Texas	TRE	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-04-03	14:45	2014-04-09	11:53	Wisconsin	MRO	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-04-08	13:00	2014-04-08	13:01	"Davis, California"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-04-08	11:09	2014-04-08	11:20	Puerto Rico	\N	\N	Voltage Reduction	\N	\N		
2014	2014-04-24	15:02	2014-04-24	17:13	"Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-04-25	7:00	2014-04-25	7:30	Delaware	RFC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-04-27	12:07	2014-04-27	12:09	"Albany, Oregon"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-05-08	8:39	2014-05-08	8:40	"Imperial Valley, California"	WECC	\N	Physical Attack	\N	\N		
2014	2014-05-08	1:00	2014-05-08	1:01	Mississippi	SERC	\N	Physical Attack	\N	\N		
2014	2014-05-11	18:38	2014-05-11	18:39	"MISO North, Minnesota"	MRO	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-05-12	13:14	2014-05-12	13:15	"Layton, Utah"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-05-15	12:10	2014-05-15	12:13	"Whiting, Indiana"	RFC	\N	Suspected Physical Attack	\N	\N		
2014	2014-05-20	7:01	2014-05-20	7:02	"Duchesne County, Utah"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-05-23	15:00	2014-05-25	19:00	North Carolina	SERC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-05-26	12:31	2014-05-26	13:18	"British Columbia & Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-05-27	11:00	2014-05-27	16:53	"Phoenix, Arizona"	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-03	1:38	2014-06-03	1:43	Texas	ERCOT	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-03	15:32	2014-06-03	15:59	"Alberta, Canada"	WECC	\N	Electrical System Islanding	338	\N		
2014	2014-06-06	13:00	\N	\N	Texas	ERCOT	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-06-09	11:07	2014-06-09	11:30	"Alberta, Canada"	WECC	\N	Electrical System Islanding	\N	\N		
2014	2014-06-11	9:30	2014-06-11	9:31	"Nogales, Arizona"	WECC	\N	Suspected Physical Attack	\N	\N		
2014	2014-06-11	16:00	2014-06-11	16:30	Southern Mississippi	SERC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-12	9:10	2014-06-12	9:11	"Somervell County, Texas"	ERCOT	\N	Suspected Physical Attack	\N	\N		
2014	2014-06-18	9:52	2014-06-18	19:00	Washington	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-19	8:47	2014-06-19	8:48	"Nashville, Tennessee"	SERC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-24	14:54	2014-06-24	14:55	"Nashville, Tennessee"	SERC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-06-27	13:21	\N	\N	Wisconsin	MRO	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-07-02	8:39	2014-07-28	15:13	Wisconsin	MRO	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-07-14	16:00	2014-07-14	16:15	Washington	WECC	\N	Suspected Physical Attack	\N	\N		
2014	2014-08-01	15:03	2014-08-01	15:04	Utah	WECC	\N	Physical Attack	\N	\N		
2014	2014-08-13	6:08	2014-08-13	6:34	"Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	370	\N		
2014	2014-08-20	1:21	2014-08-20	1:41	"Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-08-26	15:30	\N	\N	Southeast Michigan	RFC	\N	Severe Weather - Thunderstorms	\N	\N		
2014	2014-08-27	12:49	2014-08-27	13:30	Delaware	RFC	\N	Suspected Physical Attack	\N	\N		
2014	2014-08-30	15:30	2014-09-01	14:30	"Luzerne County, Pennsylvania"	RFC	\N	Suspected Physical Attack	\N	\N		
2014	2014-09-09	8:18	2014-09-09	23:59	"Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-09-11	4:56	2014-09-11	5:37	"Alberta, Canada"	WECC	\N	Electrical System Separation (Islanding)	\N	\N		
2014	2014-09-16	11:56	2014-09-16	11:57	California	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-09-17	13:30	2014-09-17	14:00	Michigan	RFC	\N	Suspected Physical Attack - Suspcious Activity	\N	\N		
2014	2014-09-23	1:13	2014-09-23	3:00	New York	NPCC	\N	Physical Attack - Suspcious Activity	\N	\N		
2014	2014-09-21	13:30	\N	\N	New York	NPCC	\N	Physical Attack - Suspcious Activity	\N	\N		
2014	2014-09-24	11:30	2014-09-24	15:43	Washington	WECC	\N	Physical Attack - Vandalism	\N	\N		
2014	2014-10-02	15:00	2014-10-02	15:01	"Cave Junction, Oregon"	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-07	12:00	2014-10-07	12:01	Maryland	RFC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-08	16:47	2014-10-08	18:29	Rio Grande Valley Texas	TRE	\N	Public Appeal to Reduce Electricity Usage; Load Shed of 100 MW	\N	\N		
2014	2014-10-14	7:33	2014-10-14	7:34	Oregon	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-14	18:20	2014-10-14	18:28	Puerto Rico	\N	\N	Voltage Reduction	\N	\N		
2014	2014-10-15	7:46	2014-10-15	7:47	Oregon	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-16	9:12	2014-10-17	15:00	"Garden City, Kansas"	MRO	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-16	13:25	2014-10-16	17:26	Manitoba	MRO	\N	Suspected Physical Attack	129	\N		
2014	2014-10-20	0:00	\N	\N	"Howard County, Texas"	MRO	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-21	8:25	2014-10-21	10:08	"Carmel, Indiana"	MRO	\N	Suspected Cyber Attack	\N	\N		
2014	2014-10-24	18:16	2014-10-25	13:51	"Enfield, Connecticut "	NPCC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-10-24	16:00	2014-10-24	17:50	"Howard County, Texas"	MRO	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-01	1:00	2014-11-01	1:01	"Portland, Oregon"	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-12	2:59	2014-11-12	3:00	\N	SERC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-13	7:07	2014-11-13	7:08	"Howard County,Texas"	MRO	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-19	14:44	2014-11-19	14:45	"Victorville, California"	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-21	20:29	2014-11-23	0:16	"Twin Falls, Idaho"	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-21	11:26	2014-11-23	17:20	"Sand Springs - Fort Rock, Oregon"	WECC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-11-24	0:00	\N	\N	"Nebraska, Kansas, Texas, Arkansas, Louisiana, New Mexico"	SPP	\N	Fuel Supply Emergency - Coal	\N	\N		
2014	2014-12-01	10:44	2014-12-01	10:45	"Fayetteville, North Carolina"	SERC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-12-03	12:15	2014-12-03	12:16	Maine	NPCC	\N	Suspected Physical Attack - Vandalism	\N	\N		
2014	2014-12-11	6:40	\N	\N	Northern California	WECC	\N	Severe Weather- High Winds	\N	\N		
2014	2014-12-11	23:15	\N	\N	Northern California	WECC	\N	Severe Weather- High Winds	\N	\N		
2014	2014-12-17	11:00	2014-12-17	12:15	Washington	WECC	\N	Suspected Physical Attack	\N	\N		
2014	2014-12-30	15:50	2014-12-31	11:00	"New Hampshire, Massachusetts, Maine, Rhode Island, Connecticut, Vermont"	NPCC	\N	Suspected Cyber Attack	\N	\N		
2015	2015-01-07	17:00	2015-01-08	8:35	Tennessee	SERC	Public appeal to reduce the use of electricity	Severe Weather - Winter	\N	\N		
2015	2015-01-07	17:00	2015-01-08	8:35	"Tennessee, Kentucky, Virginia, North Carolina, Georgia, Alabama, Missouri"	SERC	Public appeal to reduce the use of electricity	Severe Weather - Winter	\N	\N		
2015	2015-01-22	4:24	2015-01-22	5:55	"Portland, Oregon"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-01-26	14:39	2015-01-26	14:40	"Cave Junction, Oregon"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-01	11:24	2015-02-01	11:44	"Weber County, Utah"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-02	9:40	2015-02-02	9:41	"Conroe, Texas"	TRE	Suspected Physical Attack	Sabotage	\N	\N		
2015	2015-02-04	11:55	2015-02-04	11:56	"Vollmers, California"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-05	8:15	2015-02-05	8:17	"Cameron, Arizona"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-05	11:20	2015-02-05	11:21	"Dunismuir, California"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-09	11:30	2015-02-09	13:15	"Colorado Springs, Colorado"	WECC	Suspected Physical Attack	Sabotage	\N	\N		
2015	2015-02-17	6:20	2015-02-17	7:30	"Prescott Valley, Arizona"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-18	15:00	2015-02-20	9:00	"Tennessee, Kentucky, Virginia, North Carolina, Georgia, Alabama, Missouri"	SERC	Public appeal to reduce the use of electricity	Severe Weather - Winter	\N	\N		
2015	2015-02-19	14:30	2015-02-19	15:20	"Winslow, Arizona"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-02-20	6:00	2015-02-20	10:00	"North Carolina, South Carolina"	SERC	System-wide voltage reductions of 3 percent or more	Severe Weather - Winter	\N	\N		
2015	2015-03-04	9:05	2015-03-04	14:15	"Johnson City , Tennessee"	SERC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-03-09	23:50	2015-03-10	10:53	Washington	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-03-19	18:30	2015-03-19	21:37	Southwest Kansas	SPP	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-03-26	15:21	2015-03-26	16:59	"Contra Costa County, California"	WECC	Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational	System Operations	15	\N		
2015	2015-03-29	4:26	2015-03-29	9:21	California	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-04-07	12:30	2015-04-07	17:34	\N 	RFC	Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident	System Operations	\N	\N		
2015	2015-04-17	9:16	2015-04-17	11:00	Canada 	WECC	Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational	System Operations	9300	\N		
2015	2015-05-04	15:25	2015-05-04	15:26	"Salt Lake County, Utah"	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-06-03	15:00	2015-06-05	17:00	Texas	TRE	Public appeal to reduce the use of electricity	System Operations	\N	\N		
2015	2015-06-07	13:54	2015-06-07	14:13	"Shelby County, Tennessee"	SERC	"Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident

System-wide voltage reductions of 3 percent or more"	System Operations	926	\N		
2015	2015-06-07	13:52	2015-06-07	14:13	Tennessee	SERC	Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident	System Operations	\N	\N		
2015	2015-06-08	0:00	\N	\N	"Merced County, California"	WECC	Fuel supply emergencies that could impact electric power system adequacy or reliability	System Operations	176	\N		
2015	2015-06-30	14:00	2015-06-30	21:00	California	WECC	Public appeal to reduce the use of electricity	Severe Weather	\N	\N		
2015	2015-06-30	10:50	2015-07-01	21:00	California	WECC	Public appeal to reduce the use of electricity	Severe Weather	\N	\N		
2015	2015-07-14	15:29	2015-07-15	11:55	Arkansas	SPP	Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident	Severe Weather	\N	\N		
2015	2015-07-21	12:47	2015-07-21	13:12	Washington	WECC	Load shedding of 100 Megawatts or more implemented under emergency operational policy	System Operations	200	\N		
2015	2015-07-28	12:05	2015-07-28	12:26	Puerto Rico	\N	System-wide voltage reductions of 3 percent or more	System Operations	150	\N		
2015	2015-07-30	9:50	2015-07-30	19:00	Texas	TRE	Public appeal to reduce the use of electricity	System Operations	\N	\N		
2015	2015-08-03	8:27	2015-08-04	1:18	Arizona: New Mexico	WECC	Suspected Physical Attack	Sabotage	0	\N		
2015	2015-08-13	15:15	2015-08-13	19:00	Texas: Williamson County;	TRE	Public appeal to reduce the use of electricity	Other	\N	\N		
2015	2015-08-27	21:51	2015-08-28	18:00	Puerto Rico	WECC	"Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident / Loss of electric service to more than 50,000 customers for 1 hour or more"	System Operations	360	\N		
2015	2015-09-20	13:12	2015-09-20	13:44	California	WECC	Load shedding of 100 Megawatts or more implemented under emergency operational policy	System Operations	150	\N		
2015	2015-09-29	15:40	2015-09-29	15:41	Oregon	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2015	2015-10-13	10:25	2015-10-13	18:00	Texas	TRE	Public appeal to reduce the use of electricity	Other	\N	\N		
2015	2015-10-13	16:32	2015-10-13	20:39	California	WECC	Public appeal to reduce the use of electricity	Other	41788	\N		
2015	2015-11-13	11:30	2015-11-13	11:35	New York	NPCC	Suspected Physical Attack	Suspicious Activity	\N	\N		
2015	2015-12-10	17:55	2015-12-10	17:56	California: Stanislaus County;	WECC	Suspected Physical Attack	Vandalism	\N	\N		
2016	2016-02-07	11:30	\N	\N	New York: Orange County	NPCC	Suspected Cyber Attack	Cyber Attack	\N	\N		
2016	2016-02-07	14:58	\N	\N	Oregon: Klamath County	WECC	Suspected Physical Attack	Sabotage	\N	\N		
2016	2016-05-08	9:12	\N 	\N 	Washington: Clark County;	WECC	Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system	Islanding	\N	\N		
2016	2016-05-31	7:30	2016-06-13	7:27	New York: Tompkins County;	NPCC	Fuel supply emergencies that could impact electric power system adequacy or reliability	Fuel Supply Deficiency	150	\N		
2016	2016-07-13	15:00	\N	\N	Tennessee: Shelby County	SERC	Public Appeal	System Operations	\N	\N		
2016	2016-07-19	15:45	2016-07-19	19:29	Idaho	WECC	"Islanding, Uncontrolled Loss 300+ MW"	System Operations	290	\N		
2016	2016-07-19	15:45	2016-07-19	19:25	Idaho	WECC	"Islanding, Uncontrolled Loss 300+ MW"	System Operations	485	\N		
2016	2016-07-23	15:15	2016-07-23	19:53	Pennsylvania: Cambria County	RFC	Voltage Reduction	System Operations	87	\N		
2016	2016-08-07	18:39	2016-08-07	20:27	New Mexico: Bernalillo County;	WECC	Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident	System Operations	\N	\N		
